id,summary
6299262,"Summary
Print Settings
Post-Printing
How I Designed This
Summary
Hinged Mount Pulley Block
Designed to take weight by mounting to horizontal or vertical surface.
Tested to hold static 70-80kg (my body weight) but I do not recommend using for heavy weight purposes.
To complete each pulley you will need;
1x 608 Bearing
1x M6 80mm hex head bolt and nut
1x M8 25mm hex head bolt and nut
4x M3 20mm button head bolt and nut
Let me know what you think. I still have a few more to print before completing the project, will upload pics once done.
Print Settings
Printer brand:
Snapmaker
Printer:
J1
Rafts:
No
Supports:
Yes
Resolution:
0.12
Infill:
30
Filament brand:
eSun
Filament color:
Grey
Filament material:
PLA+
Notes:
All parts can be printed at once if you have good bed adhesion and time.I have included a pic of the layout i found works best.
Alternatively you can print parts indivudually or in combination as required.
Wheel or Sheave is trickiest as it must be printed vertically with tree supports and a brim of 4 lines.
Other parts have flat bases and will print well enough with no supports or brim.
Post-Printing
608 Bearing should press fit into wheel.
Wheel fits one way over main or base pulley block and top slots into front guid and pulley wheel.
4x 20mm M3 bolt with nuts secure base and top of pulley block together.
1x 25mm M8 hex head bolt with nut screws through pulley wheel and both sides of block.
1x 80mm M6 bolt with nut slides through pulley block and mounting plate to make hinge.
NB: for pulley block fixings. First insert nut into pulley block top then screw bolt through block into nut to secure. M6 is designed for bolt to turn last quarter and 'drop' into smaller hex depression on pulley block main piece.
How I Designed This
While i took inspiration from some amazing designs here on Thingiverse, in the end I designed this from scratch in Fusion360
Thanks to
https://www.thingiverse.com/rmedrano
https://www.thingiverse.com/thing:5376002
https://www.thingiverse.com/FrozenBubble
https://www.thingiverse.com/thing:2480291
and many others for the inspiration.
Tags
608 bearing
8mm rope
block
gt2 pulley
hinge
hinged
pulley
pulley block
License
CC BY-SA
Pulley Block on Hinged Mount
by THOOMP is licensed under the Creative Commons - Attribution - Share Alike license."
23948,"Summary
Summary
Designed this in Tinkercad for my brothers carnivorous plants.   https://tinkercad.com/things/cWejzGgNXAf
Tags
Super Mario
License
CC BY-SA
Question Block #Planter #Games
by ecken is licensed under the Creative Commons - Attribution - Share Alike license."
4233547,"Summary
Print Settings
How I Designed This
Summary
If you sell this, please be cool and tip me
A Mario question block case for Nintendo Switch Carts.
Inspired by the wonderful Question Block Switch Cartridge Case, this is an original design that includes space for 14 game cartridges or as many micro SD cards by the use of an optional adapter.
Inspired by, but not a remix of:
https://www.thingiverse.com/thing:2517867
I also include my original Blender art files if you would like to make further changes or remixes.
Note about screws: I did not put screws with my design since I never saw that on any official Nintendo products or reference. Many people choose to add screws from other files and they work very well.
Print Settings
Printer brand:
Monoprice
Printer:
Select Mini
Rafts:
Doesn't Matter
Supports:
No
Resolution:
.175
Infill:
Yes, varies
Filament brand:
Inland
Filament color:
Yellow, White
Filament material:
PLA
Notes:
Print the main box with infill to support the cartridges. You may be able to get away with minimal infill setting.
Print the lid upside-down so you don't need supports.
Question marks are super-glued in place.
How I Designed This
Blender and Reference
Reference of the Question Block from Super Mario Brothers. I started out using the inspiration for this, Thing 2517867, but eventually ended up building this from scratch with careful measurements of carts and SD cards.
Basic extruding and Boolean Difference to make the shapes in Blender (file included).
Tags
nintendo
nintendo switch
switch
License
CC BY
Nintendo Switch Question Block XL
by steprock is licensed under the Creative Commons - Attribution license."
2797159,"Summary
Print Settings
Summary
Printed with 4 bottom layers, 4 top layers and 4 walls.
Edit 03.05.18
Added a version with chamfered edges. This one will be easier to print and will be more symmetric. The first one have rounded edges where the side against the bed can get a little flat...
Print Settings
Rafts:
No
Supports:
No
Resolution:
0,2
Infill:
25
Tags
Balance
Decoration
design
diy
drink
food
fun
fusion 360
gravity
holder
home
kitchen
tevo tarantula
wine
License
CC BY
Balancing wine bottle holder
by Kenneth79 is licensed under the Creative Commons - Attribution license."
1743145,"Summary
Print Settings
Summary
Update 08/29/2020
The HIVE Evo and Modular Drawers Evo are now available for download!
The HIVE Evo offers an improved interlocking system with customizable drawers.
Download: CGTrader | Cults | Etsy
CGTrader 30% Off Coupon: 680445AC4F05
Like this free design? Please consider helping me replace filament
More Modular Drawer Systems
Modular Drawers 2.0 (Interlocking)
Modular Drawers 1.0 (Stackable)
Modular Hex Drawers (Stackable)
Economical Drawers (Not modular)
Find me on:
Print Settings
Printer:
Maker Select V2
Rafts:
Doesn't Matter
Supports:
No
Resolution:
300 microns
Infill:
5%
Notes:
Print module at 100%
Print drawer at 99%
Faster travel speeds create a tighter rail/slot fit
Tags
3d drawers
3d printed drawers
art
beehive
bin
box
cable
cable management
computer
container
containers
contemporary
cool
decor
Decoration
design
DesignProject
dining
drawer
drawers
drink
drinking
earbud
easy
easy print
electrical
engineering
engineeringproject
Equipment
fun
furniture
hexagon
hexagonal
home
honeycomb
honeycomb drawers
honeycomb storage
honeycomb shelf
household
kitchen
Lab
Laboratory
lab equipment
model
Model Furniture
modern
modular
modular drawer
modular drawers
multi-part
nut
nuts
office
office equipment
office supplies
organization
organizer
part
parts
rack
screw
sd card
SD Card Holder
small
Small Parts
Stackable container
stackable drawers
storage
storage solution
stuff
tools
unique
useful
utility
washer
wine
wine rack
workshop
License
CC BY-NC
The HIVE - Modular Hex Drawers
by O3D is licensed under the Creative Commons - Attribution - Non-Commercial license."
1364054,"Summary
How I Designed This
Summary
The Curved Balancing Wine Holder makes for a beautiful centerpiece on any dining room table, kitchen island, or living room nook. Dazzle your friends (or that special someone) with the magic of physics and top it off with a few glasses of wine. The holder is an exceptionally easy print with no assembly required so you can be balancing your wine with no headaches!
How I Designed This
Designed in Solidworks
I designed the model using Solidworks. 
Tags
centerpiece
dining
holder
kitchen
kitchen table
magic
physics
red wine
wine
Wine Bottle
wine holder
wine rack
License
CC BY
Curved Balancing Wine Holder
by thehalfnerd is licensed under the Creative Commons - Attribution license."
70168,"Summary
Print Settings
Summary
ver 3
update, smooth, fix
ver 2
just landed :) - smoother, cleaner, nicer.  
Compact wine glass holder for kitchen cabinet.
Print Settings
Rafts:
Doesn't Matter
Supports:
Doesn't Matter
Infill:
>25%
Tags
glass
holder
wine
License
CC BY
Wine glass holder
by yoyoek1 is licensed under the Creative Commons - Attribution license."
4655941,"Summary
Print Settings
Summary
Hi,
This is one of my designs for a wine bottle holder.
Other designs are Music, Anchor, Surfboard, Art, Straight, Curve. Pets are coming. 
Please check out my ETSY shop for others wine holder designs and more are coming.
https://www.etsy.com/shop/Custom3DPrintKit
See Image for wall thickness setting.
VERY IMPORTANT: make sure to print with 3 or 4 wall lines. 2 lines will break.
FOR PERSONAL USE ONLY.
Thank you
Happy Printing...
Print Settings
Printer brand:
Creality
Printer:
Ender 3
Rafts:
No
Supports:
Yes
Resolution:
0.2
Infill:
15%
Filament brand:
Solutech
Filament color:
White
Filament material:
PLA
Notes:
VERY IMPORTANT: make sure to print with 3 or 4 wall lines. 2 lines will break.
Tags
floating
music
music note
treble clef
wine
wine holder
Wine Bottle
License
CC BY-NC-ND
Curved Wine Holder
by Custom3DPrintKit is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
2288142,"Summary
Print Settings
Summary
This my Modular Wine Rack.
Enjoys :D
Print Settings
Printer brand:
RepRap
Printer:
RepRap Ord Bot Hadron
Rafts:
No
Supports:
No
Resolution:
0.2
Infill:
20%
Tags
modular
rack
wine
License
CC BY-SA
Modular Wine Rack
by Vanson is licensed under the Creative Commons - Attribution - Share Alike license."
547041,"Summary
Instructions
Summary
Great Christmas decoration... this Santa Hat has been made to fit on top of a bottle of Bubbly or wine to dress it up during the festive season. Will fit on before opening the bottle and can be used as a cover after opening (...but not as a sealing cap).
The design is shaped internally to make the hat sit slightly back when on an open bottle (i.e. there is an angled internal surface to orient it this way)   
Can also be used as a simple decorative piece... easy print. Allowing for a 1mm Raft Base change the colours from white to red at 16mm (approx. 39%) and from red back to at white 73mm (approx. 92%) on a Replicator 2.   
At standard (100%) size the hole in the base will print at approx. 32.5mm  in diameter so it is a loose fit onto any wine bottle and is a snug fit onto a bubbly bottle with it's wire and foil still in place. Could easily  be resized to suit other bottles etc. (eg. beer bottles).  
Note: Two additional .stl files (alt_support and no_support) have been added due to different slicing apps/machines capabilities. The alt_support version is required for some slicing apps that have issues with slicing the original .stl file that has thin/fine designed in support. The thicker support alt_support option helps these slicing apps recognise the support but will mean the print takes slightly longer and more filament is used. The no_support .stl has no designed in support. Using automated support with this option is recommended. 
If you like this check out the rest of my fun and practical designs... and post images of your things in use for others to see!
Tips: Tips are not expected but are appreciated as they help offset my filament costs as much as anything else. However, as I live outside the USA tips cannot be sent to me via PayPal.Me as that service is not supported in my region and this is beyond Thingverse's control. If you feel like sending a tip please use regular PayPal and send it to muzz64nz@gmail.com and, to those who do,  thanks in advance!
Instructions
Use a Raft Base (approx. 1mm) but leave Supports ""OFF"" as the required support for PLA has been designed in. Print at Standard (0.20mm) resolution with 3 shells and 15% fill.
Allowing for the 1mm Raft Base change the colours from white to red at 16mm (approx. 39%) and from red back to at white 73mm (approx. 92%) on a Replicator 2.
The designed in support should come away easily including the internal support designed inside the cap.   
Note: A second .stl (alt_support) has been added which has more solid support. This is required for some slicing apps that have issues with slicing the original files fine designed in support. However, the thicker support will mean the print takes slightly longer and more filament is used. 
Tags
Bubbly
cap
Champagne
christmas
Decoration
decorative
dining
dinner
display
drinks
festive
fun
hat
holiday
hospitality
host
santa
Santa Claus
Santa hat
season
seasonal
wine
License
CC BY-NC-ND
Santa Hat - Christmas decoration that fits onto the top of a bottle of Bubbly!
by muzz64 is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
